time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),is_day ()
2023-01-29T09:00,19.3,87,0.3,100,4.3,132,20,1
2023-01-29T10:00,19.5,89,0.4,100,3.6,180,20.3,1
2023-01-29T11:00,20.4,84,0.5,90,4.1,345,22.7,1
2023-01-29T12:00,22.3,76,0.1,90,1.8,169,23.2,1
2023-01-29T13:00,22.8,74,0,89,9.4,173,23.7,1
2023-01-29T14:00,23.5,71,0,100,14.1,177,24.7,1
2023-01-29T15:00,23,70,0,82,13.7,183,25,1
2023-01-29T16:00,22.9,70,0,100,14.1,193,25.3,1
2023-01-29T17:00,21.4,76,0,100,17,184,24.8,1
2023-01-29T18:00,20.8,75,0,100,15.8,197,24.2,1
2023-01-29T19:00,20,76,0,82,15.8,192,23.5,1
2023-01-29T20:00,19.7,76,0,100,14.9,195,22.8,1
2023-01-29T21:00,19.3,76,0,100,15,190,22.2,0
2023-01-29T22:00,19,75,0,100,14.8,180,21.6,0
2023-01-29T23:00,18.1,79,0,100,12.8,169,20.7,0
